ContentNormalizedHash,PostId,PostTypeId,ParentId,LinkedPostId,LinkedPostTypeId
-576697214276543464,27122605,1,27122605,21762450,2
868046672900260772,51831981,1,51831981,4678797,1
1200358087330835895,50259117,1,50259117,24505145,1
4993897320616223363,35647917,1,35647917,35646493,1
7358107510402302188,38793645,1,38793645,30362546,1
5554555838325502916,38793645,1,38793645,30362546,1
-8556746722713173656,46461613,1,46461613,46461109,2
-5471371834402906801,31260333,1,31260333,31233532,1
-5028806241795097774,44498861,1,44498861,20114298,1
7800357600437106895,11142830,1,11142830,11145636,1
5377245187836469703,24971438,1,24971438,5830868,1
6988750578480847889,6163118,1,6163118,2543967,1
7856520424042027791,5704878,1,5704878,2042930,1
-1438391924423279781,27463342,1,27463342,12395747,1
-974797088562633374,30871726,1,30871726,15352668,1
-2425745185416150325,34215854,1,34215854,34184630,1
2439158322408394752,36838574,1,36838574,4221285,1
-8354218214184198708,44441518,1,44441518,1936466,1
7854222858092164745,28778926,1,28778926,28771103,2
-7841506897133910983,22094766,1,22094766,178325,1
-7841506897133910983,22094766,1,22094766,22107223,1
-6443162853258580197,37103022,1,37103022,3262605,1
7344042491248068799,32712366,1,32712366,12443878,1
6439870487958804838,27732654,1,27732654,27710407,1
-7156670580680292880,31666094,1,31666094,3373860,1
-8970473004017065724,6567086,1,6567086,5611724,1
418634583279317819,11811246,1,11811246,5009550,1
418634583279317819,11811246,1,11811246,9357607,1
418634583279317819,11811246,1,11811246,5533879,1
-3729940988941656056,17579694,1,17579694,15913825,1
-8704829435433876578,30165422,1,30165422,5907369,1
1487124514780560529,12274606,1,12274606,12262184,1
-6318859931234530195,48845230,1,48845230,20799074,1
-6318859931234530195,48845230,1,48845230,40058001,1
-2998046554732316213,19288750,1,19288750,10483322,1
-6511599400005383518,24926126,1,24926126,9854602,1
3222975101451018888,33643182,1,33643182,33306838,1
3222975101451018888,33643182,1,33643182,33635241,1
3222975101451018888,33643182,1,33643182,33447234,1
3222975101451018888,33643182,1,33643182,33267061,2
-3757835023049275819,25584046,1,25584046,25582518,1
46105073813657087,49505454,1,49505454,11696944,1
-5576363367728599114,49244078,1,49244078,27421494,2
-6629714654327328883,11563182,1,11563182,2720635,2
-3285437005131071410,43938478,1,43938478,31518937,1
-8415647218563231818,29653934,1,29653934,18773007,2
-8415647218563231818,29653934,1,29653934,26353993,1
-1259004685827141543,39484590,1,39484590,39404949,1
1499372075392775733,32604078,1,32604078,7367976,1
-2382140290477967669,30835630,1,30835630,19099005,1
-2382140290477967669,30835630,1,30835630,19841211,1
-586844951809082453,48137134,1,48137134,6352208,1
-2165415876358286923,43027118,1,43027118,7654978,1
4900069090413401601,43027374,1,43027374,30644264,1
6342392936382317485,44797102,1,44797102,41763666,1
7037102259348688518,30444718,1,30444718,25253654,1
2679750273529365966,48139438,1,48139438,48121777,2
-7084828566290452971,48139438,1,48139438,48121777,2
6637117148935379831,44339886,1,44339886,44339150,1
578469756378680893,10850990,1,10850990,6402628,1
2857570147825187453,48403374,1,48403374,1024087,2
2857570147825187453,48403374,1,48403374,30483427,2
6389733797539745373,12096942,1,12096942,11040881,1
-2352947366366842587,21076910,1,21076910,21070459,1
431141796122819677,51945134,1,51945134,51930017,2
-2127293088164149306,44082350,1,44082350,38259907,2
7537542133707137859,26650286,1,26650286,4430262,1
1162717358340334574,22522286,1,22522286,1668447,1
243371087172059924,44479406,1,44479406,39675714,1
-453548612210629120,37207982,1,37207982,37207073,2
4535430874231608473,37207982,1,37207982,37207073,2
5108071384749171115,49334958,1,49334958,10781165,2
2704129814128212032,14077358,1,14077358,14071945,1
-5063179818878543803,13225902,1,13225902,3954200,1
-5063179818878543803,13225902,1,13225902,3954200,1
-7331419582747057139,36755374,1,36755374,33642059,1
344946557629542479,3727022,1,3727022,3726633,1
1665626670433051839,23060142,1,23060142,22894798,1
-6267808133933223279,36560814,1,36560814,3579462,2
-2585080976230577227,29680046,1,29680046,5261328,1
-5429498655704642131,43115950,1,43115950,31516613,2
-5429498655704642131,43115950,1,43115950,32491202,2
4969819468070098255,5892526,1,5892526,5866862,1
3664724919005021402,31190446,1,31190446,31224640,1
-3572553356455206509,43119278,1,43119278,43092461,1
-3572553356455206509,43119278,1,43119278,43094097,2
-2585703594007494673,30078382,1,30078382,23365044,1
-452794205024677427,30078382,1,30078382,23365044,1
-2537113804697477382,12253870,1,12253870,6907841,1
6793778654832794371,24378542,1,24378542,23489449,1
-2659899261923686735,24378542,1,24378542,23489449,1
6226277103042442319,12058542,1,12058542,12058090,2
-3322313055139720933,37356207,1,37356207,34065037,1
-3322313055139720933,37356207,1,37356207,34065037,1
-1257377668718917380,47844015,1,47844015,47693748,1
-8907807191235680896,29888687,1,29888687,29877393,2
3320386707205305468,49489071,1,49489071,5411514,2
9075978003502587203,17114543,1,17114543,17099640,2
-4286346916483334178,25110703,1,25110703,9394418,1
-8673108490566283336,25110703,1,25110703,9394418,1
9090073678878645725,25504431,1,25504431,1572326,1
4440086786074050923,11086511,1,11086511,826782,1
4109606268281750497,12857263,1,12857263,12842068,1
-6618066101615958814,28587951,1,28587951,25969431,1
2515695617064601539,50542767,1,50542767,50540460,1
-6328450544906761976,36257455,1,36257455,36174238,1
-6809949739587341507,15286191,1,15286191,15246039,1
5748261358869699353,43270575,1,43270575,41951676,2
-2558124951229128355,46219951,1,46219951,43467401,1
-2558124951229128355,46219951,1,46219951,34096162,1
-2613462189491232198,9717423,1,9717423,9701735,1
-6031491992092637592,11815087,1,11815087,7303035,1
-7865700830081610475,11815087,1,11815087,7303035,1
5458797702040759787,44124591,1,44124591,13516268,1
229568080349547129,44124591,1,44124591,13516268,1
-3788434280653256494,44191151,1,44191151,35369267,2
-782292411733563781,49500847,1,49500847,38667833,1
-2274425914578176683,25908655,1,25908655,25870007,1
1787475571598427648,28597679,1,28597679,9186170,1
-148114445915316979,46685871,1,46685871,35055235,2
-7265127271044133285,46685871,1,46685871,35055235,2
7875193891973679484,5726127,1,5726127,548580,1
-5973905640869507134,40985007,1,40985007,40872414,1
431785873451626907,40985007,1,40985007,40872414,1
-3760671873750220919,24144815,1,24144815,4770004,1
-3760671873750220919,24144815,1,24144815,2789276,1
4510823121322119211,42103215,1,42103215,41270164,1
7805833338570608330,14119599,1,14119599,1553622,1
3087270888979996860,13661615,1,13661615,55101,1
3286570883194471155,13923759,1,13923759,11191025,1
3286570883194471155,13923759,1,13923759,8512588,1
4318596912866714324,25130927,1,25130927,25125523,1
-5932598509068006311,48267951,1,48267951,37037934,1
281191890149327855,43091375,1,43091375,12622539,1
5547479187409949180,14652079,1,14652079,9909511,1
5913151625128882114,19110319,1,19110319,18775470,1
8316083989338125264,50240175,1,50240175,50124473,1
2050280004074032186,26779567,1,26779567,14242310,1
2050280004074032186,26779567,1,26779567,2942905,1
-1423855824575815099,31499695,1,31499695,31388766,1
391788501847835380,17868463,1,17868463,17820257,1
6176868173311226594,6140079,1,6140079,1378472,1
6176868173311226594,6140079,1,6140079,3337789,1
8897895714980067737,23507119,1,23507119,18389124,1
-1433731024864211297,17871535,1,17871535,9769609,1
-1433731024864211297,17871535,1,17871535,15822228,1
-1375641698349018462,17871535,1,17871535,15998043,1
-1433731024864211297,17871535,1,17871535,15998043,1
-1433731024864211297,17871535,1,17871535,17866663,1
-1375641698349018462,17871535,1,17871535,9769609,1
-1375641698349018462,17871535,1,17871535,15822228,1
-1375641698349018462,17871535,1,17871535,17866663,1
-3317343538942083942,24425135,1,24425135,16235706,1
1264005260091637094,15119791,1,15119791,8010255,1
-8694091265865479233,36682159,1,36682159,36690638,1
-3737807661963109819,3717807,1,3717807,356431,2
-6412879073218958792,9943727,1,9943727,9509721,1
-2565115668587589181,36879535,1,36879535,36133746,1
-642688851447870229,40354479,1,40354479,36719236,1
6018565565220976311,19449519,1,19449519,14698253,1
6018565565220976311,19449519,1,19449519,19400582,1
7686184241542808514,22989231,1,22989231,17888728,1
-150895977273458376,44354223,1,44354223,7769806,1
-2295675318895496999,37474991,1,37474991,20350251,1
1822715684761458591,27710639,1,27710639,11846589,1
-7368289853175208518,6935983,1,6935983,6366640,1
6219549491822364375,22141871,1,22141871,22132581,1
5956119464467800779,10935471,1,10935471,8237761,1
3380930371348386362,33677231,1,33677231,33573038,1
5945304001256059388,33677231,1,33677231,33573038,1
7985261956563488164,33677231,1,33677231,33573038,1
5473142492141292587,33087919,1,33087919,7385673,2
8361205260621957623,33087919,1,33087919,7385673,2
-1725368188766479812,35054767,1,35054767,483091,1
-8962801817356595441,27190447,1,27190447,27179248,1
-3026938988806703282,30336431,1,30336431,30334753,2
3668183551945583467,27519151,1,27519151,25123264,1
-7908997264421182826,31845295,1,31845295,31704374,2
-6658305480886302861,15331503,1,15331503,15092016,1
-4725155461973359820,46593199,1,46593199,11368339,1
-4207070531931441869,19659183,1,19659183,12429133,2
-4207070531931441869,19659183,1,19659183,19653666,1
6305819531472976010,51969455,1,51969455,29337599,1
6300341535607521422,34668720,1,34668720,9834796,2
-733064048423359103,51973552,1,51973552,44656610,1
-5808370311728490996,49417648,1,49417648,28412683,1
5205605549407370648,36967856,1,36967856,36964508,1
1896085138737706663,17242288,1,17242288,9342624,1
-4408263481245633702,15735216,1,15735216,14680543,1
5634962511694610364,38937264,1,38937264,26335309,2
4220722772759101354,22422704,1,22422704,20911946,1
5619603424612600649,28976816,1,28976816,28955754,1
-7939276040465640725,47523760,1,47523760,45428799,1
-72695235752783129,30222768,1,30222768,30174395,1
767312992224147285,31665328,1,31665328,29904010,1
8199218751696728968,31272880,1,31272880,7795529,1
9075626406628315763,11546800,1,11546800,2887967,1
4802591120163720441,13842096,1,13842096,13841248,1
363702797066661522,26885040,1,26885040,3211138,1
363702797066661522,26885040,1,26885040,4851218,2
363702797066661522,26885040,1,26885040,2737420,1
363702797066661522,26885040,1,26885040,4832579,1
363702797066661522,26885040,1,26885040,5805132,2
-1479726060524408783,36388784,1,36388784,28161244,1
-6479458631816608953,47923376,1,47923376,45396740,2
-6742103328210869406,12730800,1,12730800,12727108,1
-8408077431886112287,48186800,1,48186800,47549638,2
-8408077431886112287,48186800,1,48186800,20142620,2
-8408077431886112287,48186800,1,48186800,6397982,2
3477448313252663981,24595120,1,24595120,24292832,2
-8539904435906908339,9063344,1,9063344,3154488,1
5323608633377328864,41307312,1,41307312,5889235,1
5323608633377328864,41307312,1,41307312,9090892,1
2005111648953238480,42095280,1,42095280,22041699,1
-4326020779118898672,51730864,1,51730864,1168850,2
5135273555464551157,22896816,1,22896816,18975060,1
4690310191246393556,13984176,1,13984176,13902970,2
-1892629083299340577,13984176,1,13984176,13902970,2
7023645078016144559,37118640,1,37118640,37078307,2
3110498267328503758,47802288,1,47802288,6650398,1
8746368602819101921,28275888,1,28275888,23196252,1
-7867035930533218835,34765744,1,34765744,29597543,1
-6343587310319074802,34765744,1,34765744,6189601,1
-6343587310319074802,34765744,1,34765744,29597543,1
-6343587310319074802,34765744,1,34765744,27865057,1
-7867035930533218835,34765744,1,34765744,6189601,1
-7867035930533218835,34765744,1,34765744,27865057,1
5537665882430590945,4423856,1,4423856,4448823,1
-7949529312488003143,33588400,1,33588400,33337089,1
4225571716233010386,39554736,1,39554736,30094943,2
-8284916332735376188,39554736,1,39554736,30094943,2
2010284619154268116,6000560,1,6000560,6000457,1
-7479842812605499965,34312880,1,34312880,2617266,1
-6348776072109310695,44341168,1,44341168,23851892,2
5562490393406973077,44341168,1,44341168,23851892,2
3412823862984493417,8952240,1,8952240,8945946,1
3313819605323451808,2008496,1,2008496,2009758,2
591002900379182227,46181040,1,46181040,9448336,1
9125639963465209265,11971504,1,11971504,11951302,1
9125639963465209265,11971504,1,11971504,11951302,1
-2526350108141468246,16559024,1,16559024,4986758,1
-6864171762550345014,34845616,1,34845616,5884582,1
-6864171762550345014,34845616,1,34845616,5884582,1
-8568673029424505885,37008560,1,37008560,19619476,1
2781962097489423721,9483696,1,9483696,5871875,1
-7273541033295057685,27903664,1,27903664,2177548,1
-7273541033295057685,27903664,1,27903664,4546339,1
5503922689569050195,8967088,1,8967088,440739,1
-6976602024545969391,15586480,1,15586480,14085371,1
4385518397834865163,20370864,1,20370864,7960600,1
6823666591822229055,40687024,1,40687024,29385110,2
5448201889777006609,42653616,1,42653616,14926306,1
1290415720703075650,42653616,1,42653616,14926306,1
-3709521055612764415,49208240,1,49208240,18018037,2
-1399631829040875873,49930160,1,49930160,1194656,1
-1399631829040875873,49930160,1,49930160,12438141,2
-6724637071662600589,39706800,1,39706800,20437925,1
-6724637071662600589,39706800,1,39706800,21093612,1
4003348975901758656,8904880,1,8904880,5402680,1
-267119945480888454,40296880,1,40296880,34752784,1
8780522512535210536,14475696,1,14475696,11563963,1
955339791897170078,12313264,1,12313264,4580411,1
955339791897170078,12313264,1,12313264,10920643,1
4385188462304411879,44754352,1,44754352,24628707,1
5136614388413688369,14084016,1,14084016,3261909,1
-143946162687422453,45937072,1,45937072,6690752,1
5916226047795873455,51377072,1,51377072,51374170,1
-8968510275699636490,25753264,1,25753264,25752464,1
-387334650103103557,36175280,1,36175280,27513472,1
6871364346115574117,25952689,1,25952689,10428629,1
4400466052649136525,25952689,1,25952689,10428629,1
-4515271000917385815,32637617,1,32637617,32597499,1
3098670623541402050,23987889,1,23987889,5720803,1
-3161074447519586823,49744305,1,49744305,48334568,1
2658854710658722026,16976817,1,16976817,5497613,1
-1046412145545731428,44960689,1,44960689,34039857,1
2002084139400173172,35524529,1,35524529,35504312,1
-8351471992285659109,22551217,1,22551217,3218895,1
-8352367844822320394,33106097,1,33106097,21150562,1
-3326474616063936563,23605169,1,23605169,22546607,2
-6699112584389901364,23605169,1,23605169,22752801,1
-3326474616063936563,23605169,1,23605169,22752801,1
-6699112584389901364,23605169,1,23605169,22546607,2
-2763318844704383957,43200433,1,43200433,43164608,1
1551208063199083475,43200433,1,43200433,43164608,1
-2201707867997911899,12400561,1,12400561,12306302,1
578649982558370341,7878833,1,7878833,5186441,1
-567404843719599289,22624689,1,22624689,15478415,1
-567404843719599289,22624689,1,22624689,12975341,1
-567404843719599289,22624689,1,22624689,14381137,1
-567404843719599289,22624689,1,22624689,7905025,1
-567404843719599289,22624689,1,22624689,21065616,1
-4121189880083801322,38419121,1,38419121,19827605,1
1161436962929598475,51396273,1,51396273,49488688,1
8466479033349560387,11290033,1,11290033,10257276,1
-1629991436977631033,33311153,1,33311153,10248880,1
-1629991436977631033,33311153,1,33311153,6318156,1
-7503358428984222027,38750897,1,38750897,38735933,2
7561613980076221652,50744497,1,50744497,50742845,1
7195106618964948917,50744497,1,50744497,50742845,1
1292051378274770937,34032817,1,34032817,33950479,1
3944933630522118519,42095537,1,42095537,23600582,1
8149594465436543692,51926961,1,51926961,26913087,1
6143590863391803598,51926961,1,51926961,26913087,1
-52433674299343892,51926961,1,51926961,26913087,1
4951850974848740984,2513841,1,2513841,2513597,1
-1341637067394970698,21781681,1,21781681,9887307,1
2042646137550607546,6970545,1,6970545,5919049,2
-4436071441841794465,19489201,1,19489201,8472005,1
7198757880863014740,50621105,1,50621105,43240377,1
-5846158453206034618,48261809,1,48261809,48212648,1
-5846158453206034618,48261809,1,48261809,48212648,1
-2147058449552801916,10316721,1,10316721,9058910,1
-2147058449552801916,10316721,1,10316721,10298390,1
-2147058449552801916,10316721,1,10316721,8554650,1
-4522253267408636847,36400561,1,36400561,20891705,1
-4522253267408636847,36400561,1,36400561,18789246,1
7581935940292413499,42759089,1,42759089,22516812,1
202839373947416687,20739761,1,20739761,20700435,1
-7136516772557841103,20739761,1,20739761,20700435,1
4312653345006281736,29391537,1,29391537,29231635,1
-5830061090188332577,10320817,1,10320817,10318761,1
5285496592086282120,36469937,1,36469937,4150264,2
-6877306127866681883,35683761,1,35683761,35652182,2
2282482764388439174,5012913,1,5012913,5003858,1
-7930705847954003025,27360945,1,27360945,27297961,2
-8009885204939232242,27951281,1,27951281,26574465,1
-6952976961936317981,27951281,1,27951281,26574465,1
9177149234854405756,45383857,1,45383857,35343183,1
2927038415261900024,29590193,1,29590193,29568693,2
864876009438132787,6063537,1,6063537,6038298,1
6454317488467558171,13732017,1,13732017,10371600,1
4164170243849774443,13732017,1,13732017,10371600,1
-6280225805598656865,30902449,1,30902449,30899771,1
-819858847678019083,12816049,1,12816049,12815093,1
-8658092697292685925,12816049,1,12816049,12815093,1
-6246057861674385244,33657521,1,33657521,32346893,1
5471771347091057887,24089777,1,24089777,1034306,1
-5005135917227088578,9607089,1,9607089,9572326,2
-457415929577969764,7118001,1,7118001,7062115,1
-457415929577969764,7118001,1,7118001,7072400,1
-796904471055104431,39166129,1,39166129,2581754,2
1593540098395404012,32350897,1,32350897,12671516,1
-4653474445093589371,41725617,1,41725617,5902822,1
-8942470374580305899,19181489,1,19181489,14988549,2
4045021807750511736,20426673,1,20426673,20247760,1
-4417875796134573699,21671857,1,21671857,20943101,1
-2491249005151677806,46772401,1,46772401,46579139,1
-5768128591404805915,42908081,1,42908081,35577069,2
46395060900160496,42908081,1,42908081,35577069,2
8031511917139856067,34520241,1,34520241,34301170,1
3145764141409160403,14731441,1,14731441,7487699,1
-6609093692319992498,8571569,1,8571569,3431169,1
-6609093692319992498,8571569,1,8571569,3431169,1
7463920148349172188,33016753,1,33016753,32990900,1
3942271651617500263,31117489,1,31117489,14546949,1
-66369877707744421,51172017,1,51172017,51157631,1
2140777457159155027,51172017,1,51172017,51157631,1
-66369877707744421,51172017,1,51172017,51167567,1
2140777457159155027,51172017,1,51172017,51167567,1
-3852035925575360960,5559985,1,5559985,2817139,1
1747218674845171629,8313265,1,8313265,8309538,1
1747218674845171629,8313265,1,8313265,1484021,1
-8839136614759519822,52092081,1,52092081,24181552,2
-9174365055912715525,45538993,1,45538993,45537999,2
-9174365055912715525,45538993,1,45538993,45529430,1
-9174365055912715525,45538993,1,45538993,45537965,1
4880863985689732215,36167601,1,36167601,36162173,1
3042851388632050377,25027505,1,25027505,818828,1
3042851388632050377,25027505,1,25027505,1885868,1
3042851388632050377,25027505,1,25027505,2970780,1
3042851388632050377,25027505,1,25027505,17942076,1
-975572451154498023,12906673,1,12906673,6413979,2
-318030512322265148,20247729,1,20247729,20230371,2
-4164410439200345198,51378097,1,51378097,36764422,2
-6617988976466004148,50263985,1,50263985,48779293,1
5805965999862938514,14089393,1,14089393,4011944,1
5089011288014254619,45022897,1,45022897,38235475,1
-1037764165665424856,12254897,1,12254897,12188183,1
-744659794952031564,20054706,1,20054706,4260080,1
-5691365571140041162,27920562,1,27920562,27878859,2
2783606656575135679,37882546,1,37882546,37882233,2
-9070410923623707870,45618354,1,45618354,45379799,1
-3971998424457726247,48239794,1,48239794,6981916,1
6468343060301309901,29759922,1,29759922,29679544,2
6468343060301309901,29759922,1,29759922,29681487,2
1218702833381854726,34871986,1,34871986,15826228,1
-1232611692585520973,7609778,1,7609778,6920875,1
6345041518432549575,32645554,1,32645554,32645209,1
1180014264866152754,22553266,1,22553266,6860943,1
7008077905553776858,26288818,1,26288818,26277330,1
7008077905553776858,26288818,1,26288818,21650155,1
6237921432821192919,3090098,1,3090098,1899913,1
1593540098395404012,38021298,1,38021298,15168259,1
4457822167945844027,10171570,1,10171570,7153659,1
4849693128769342671,40386482,1,40386482,8878033,1
-5666125150810703238,27083698,1,27083698,2642777,1
-6515339023489706666,29446066,1,29446066,3398159,1
-785914573951080605,40917938,1,40917938,10433550,2
-877584626227101998,44457138,1,44457138,42867900,2
2953062099921044830,34758834,1,34758834,13091694,2
-6779344379746637221,14378674,1,14378674,1317886,1
-6779344379746637221,14378674,1,14378674,13766310,1
-6779344379746637221,14378674,1,14378674,13458485,1
-6779344379746637221,14378674,1,14378674,3206010,1
-6779344379746637221,14378674,1,14378674,12414509,1
-6779344379746637221,14378674,1,14378674,6953739,1
-6097743509350644066,10774450,1,10774450,10613103,1
9071586855087012593,42559666,1,42559666,6872521,1
2423648438869943375,37579442,1,37579442,1057149,1
-7316896400801587048,40921778,1,40921778,5181847,2
7453002060549746287,25652914,1,25652914,11945563,1
-6119658139119288747,8680370,1,8680370,7900830,1
-2821828818766368919,35026610,1,35026610,2785485,1
-656091136609136615,4488626,1,4488626,432944,1
2393197511828570762,19168946,1,19168946,5443166,1
2037295500563100326,17465266,1,17465266,10303645,1
2075212309139361310,51218354,1,51218354,13825278,1
-461669268193143280,1280178,1,1280178,71478,1
3243656063887677024,30181810,1,30181810,17141885,1
6643705545165406467,24414898,1,24414898,1880983,1
-924101932098140148,46828210,1,46828210,46810398,2
-8418977798851918489,46828210,1,46828210,46810398,2
1961399959759183936,7965874,1,7965874,688162,1
3586320806703915279,50501042,1,50501042,43214124,1
2119702002530832180,15636914,1,15636914,3774755,1
924974300574742060,15636914,1,15636914,3774755,1
-5126466355768942208,40083122,1,40083122,31918739,2
-4036581475865222477,20359346,1,20359346,11832490,1
-4036581475865222477,20359346,1,20359346,11832490,1
-1892406928743980331,13805746,1,13805746,4909467,2
-2938858852228643041,37399474,1,37399474,37372393,1
-3717256466359300030,21344690,1,21344690,21100433,1
-4702859468269378988,46182834,1,46182834,11744230,1
-4702859468269378988,46182834,1,46182834,5642021,1
-4702859468269378988,46182834,1,46182834,25164000,1
-2489816673640702239,8958898,1,8958898,4974512,1
-4862326707527262182,29734066,1,29734066,17454594,1
-770531983746463055,37206194,1,37206194,3985214,1
4481871235937414232,26655410,1,26655410,26629331,1
-6444472261454548518,16106418,1,16106418,6377798,1
7640368720369869502,41862578,1,41862578,21401082,1
8139649116006030874,38979762,1,38979762,34260160,1
-6858638757687525503,37670066,1,37670066,18437007,1
-6834544941431896768,10997938,1,10997938,5256114,1
5974925867092162962,26661554,1,26661554,24902226,1
3733236483544383708,20960690,1,20960690,20960424,2
3733236483544383708,20960690,1,20960690,19905186,1
3733236483544383708,20960690,1,20960690,19905186,1
-4516624819352370417,17686450,1,17686450,17679750,1
7975182543440222879,40755634,1,40755634,40755519,1
1627772775444286784,51438770,1,51438770,22101150,1
1627772775444286784,51438770,1,51438770,20460357,1
-3633966205287987377,23652274,1,23652274,23629680,1
-7960651373684186920,11331506,1,11331506,11210965,2
5506493137373496881,51965362,1,51965362,15964734,1
3197469318413134849,50656946,1,50656946,17383736,2
3197469318413134849,50656946,1,50656946,17383716,1
4755325963711594260,36632498,1,36632498,28015160,2
3811112220159194137,25819570,1,25819570,497790,2
6237009227658378262,36305586,1,36305586,4947825,1
-8250333086055124256,33422770,1,33422770,22062222,1
-8250333086055124256,33422770,1,33422770,4669178,1
-6236614229828242773,41683123,1,41683123,7557433,2
-6236614229828242773,41683123,1,41683123,15924774,2
-5008544495257621529,52105651,1,52105651,35257329,1
-5008544495257621529,52105651,1,52105651,48441808,1
1757541345611106234,26488243,1,26488243,26424478,1
7804623077163763045,4861619,1,4861619,2174093,1
7804623077163763045,4861619,1,4861619,195010,1
7804623077163763045,4861619,1,4861619,4580877,1
-7211379948088022939,23409075,1,23409075,21609901,1
4731068297936768031,19083955,1,19083955,329059,1
5452901171055882872,32977843,1,32977843,10580982,1
3301412843363101360,31143859,1,31143859,12521849,1
1520748333638256028,21052339,1,21052339,5178132,2
-3535154088628874018,4474547,1,4474547,4474326,1
-6397893836316327243,36390835,1,36390835,36390592,2
890137235325716272,31344819,1,31344819,16701522,1
1651952342255240126,22367155,1,22367155,22366241,2
-6280765489963803348,3361971,1,3361971,194574,1
2983468618126449227,50615219,1,50615219,50497811,1
3371854199254772787,34493875,1,34493875,12520257,1
-8934139226958565776,12736691,1,12736691,3121472,1
4575344993962563449,14837171,1,14837171,6681993,2
-2739061416899094807,14837171,1,14837171,6681993,2
7528671448873303677,14837171,1,14837171,6681993,2
-474798125965837122,14837171,1,14837171,6681993,2
-5747708345430527077,34432691,1,34432691,13410315,1
6005630110738087833,34432691,1,34432691,13410315,1
6005630110738087833,34432691,1,34432691,16480254,2
-5747708345430527077,34432691,1,34432691,16480254,2
-3901915763831899653,23227315,1,23227315,2393386,1
7824319251061557650,23227315,1,23227315,2393386,1
6141041525015728413,43413683,1,43413683,28047152,1
6141041525015728413,43413683,1,43413683,9313007,1
-2105884654805033348,26898611,1,26898611,6428783,1
2681687710190295538,22770099,1,22770099,15376839,1
8109055887330128577,21328563,1,21328563,21313424,1
-5244087093113339882,20805043,1,20805043,17535469,1
-4169106783199658791,37322163,1,37322163,36982056,1
-4073382314669975331,37322163,1,37322163,36982056,1
-3276816228711813575,47809459,1,47809459,23911563,1
-3276816228711813575,47809459,1,47809459,20247702,1
2108937154786807991,26182835,1,26182835,9728280,2
-2970087175802228537,46892723,1,46892723,46892288,2
4629169226534957354,38439091,1,38439091,22327708,1
-146123620630095973,25463219,1,25463219,6077555,1
-2671650107294967438,37259955,1,37259955,24083451,2
4467556424496910921,40668595,1,40668595,19758028,1
8770248626220226533,43487411,1,43487411,5902349,1
-7913083375127833523,40473523,1,40473523,12808189,1
5446707140726662299,32806835,1,32806835,32806405,1
533707886482875258,18127027,1,18127027,13816569,1
533707886482875258,18127027,1,18127027,13482619,2
1390530115121796927,24353459,1,24353459,24101300,1
3022727791578147333,38510771,1,38510771,9817525,1
3334983107304234628,37200307,1,37200307,37185038,1
3334983107304234628,37200307,1,37200307,37185477,2
-8669250938354488456,894387,1,894387,877328,1
-5318532594316322915,37142195,1,37142195,17507206,1
7413528980367034335,8438451,1,8438451,8403205,1
-1837215731374329683,8438451,1,8438451,8403205,1
5020636619553275385,8438451,1,8438451,8403205,1
4512961456060769002,42649267,1,42649267,7540002,1
-3236942803173974490,34916275,1,34916275,32927336,1
-3236942803173974490,34916275,1,34916275,32927336,1
-3236942803173974490,34916275,1,34916275,32927336,1
2671620098331756475,38193075,1,38193075,21582684,1
2671620098331756475,38193075,1,38193075,18342230,1
2671620098331756475,38193075,1,38193075,10301794,1
2671620098331756475,38193075,1,38193075,4175988,1
-5758693014429933142,22924211,1,22924211,7276935,1
1983593003248798648,11324339,1,11324339,11340116,1
7670446862981412165,38587827,1,38587827,26726750,1
-3563018481404739706,30133683,1,30133683,3663174,1
-3563018481404739706,30133683,1,30133683,3663174,1
-3563018481404739706,30133683,1,30133683,3663174,1
2539806854203450001,21417651,1,21417651,9437309,1
-6837487352286193957,22990515,1,22990515,4674033,1
-7694921794539834088,40357555,1,40357555,14231967,1
7547937109856018413,34134451,1,34134451,23332024,1
-45672036639848080,33872563,1,33872563,23083583,1
-7053731056773554148,7658419,1,7658419,7650275,1
3999671946635277774,7658419,1,7658419,7650275,1
4624388158403080495,8969139,1,8969139,3030292,1
-1979793899242551526,8969139,1,8969139,3030292,1
-589736795995621635,17557171,1,17557171,4474086,1
8427201038918832315,5696435,1,5696435,5695217,1
-4966466782149656689,5696435,1,5696435,5695217,1
-3587914448657711504,17624755,1,17624755,2658738,1
8767141289329421403,46068403,1,46068403,45995991,1
-6876847290849453555,12121011,1,12121011,1159337,1
2222878815021368105,30210227,1,30210227,15776424,1
7701651258396073879,47643315,1,47643315,22310942,1
-3337992754465602140,25361587,1,25361587,2017748,1
-3807897236661370205,44039603,1,44039603,30752425,2
-3807897236661370205,44039603,1,44039603,13278818,1
-3807897236661370205,44039603,1,44039603,43656265,1
-3978579377849335121,46727348,1,46727348,46272658,1
-9067827706233917440,25167284,1,25167284,22882280,1
-2415725122449651507,38602932,1,38602932,38543353,1
-2415725122449651507,38602932,1,38602932,38622957,1
-848726556541752315,5769396,1,5769396,4065418,1
-4374890996529570139,12257716,1,12257716,12032851,1
7657529157379397962,11079860,1,11079860,5455174,1
-2986333299030170221,39785140,1,39785140,39777345,1
5493963618423330466,44700596,1,44700596,35215306,1
5844389282328928112,14226356,1,14226356,14226080,1
-6671324062419724920,14226356,1,14226356,14226080,1
1534643913709582457,49157556,1,49157556,45237326,1
1534643913709582457,49157556,1,49157556,39260326,2
